year,province_name,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure
1998,TP Ho Chi Minh,28.243846153846157,17.77,42.92,29.03461538461539,25.532307692307693,5.952307692307692,19.40076923076923,76.87923076923076,2.2584615384615385,100.7976923076923
1999,TP Ho Chi Minh,26.51923076923077,13.39,40.12,26.84307692307692,24.814615384615387,4.89,18.84,83.3953846153846,2.0530769230769232,100.74076923076925
2000,TP Ho Chi Minh,27.032307692307693,17.21,40.25,27.48076923076923,24.99923076923077,5.1984615384615385,18.386923076923075,80.8153846153846,2.0084615384615385,100.71307692307693
2001,TP Ho Chi Minh,27.346923076923076,16.14,41.14,27.87923076923077,25.045384615384616,3.7707692307692304,19.029999999999998,78.75307692307692,2.117692307692308,100.75384615384615
2002,TP Ho Chi Minh,28.173846153846153,16.73,41.27,29.097692307692306,25.02769230769231,2.9084615384615384,19.565384615384616,72.77692307692308,2.279230769230769,100.82923076923076
2003,TP Ho Chi Minh,27.86076923076923,17.41,41.67,28.626153846153844,25.023076923076925,3.1938461538461542,19.66846153846154,74.98,2.1353846153846154,100.83153846153846
2004,TP Ho Chi Minh,27.983846153846155,18.73,41.39,28.85230769230769,24.982307692307693,3.706153846153846,19.51846153846154,73.83692307692307,2.136923076923077,100.84076923076924
2005,TP Ho Chi Minh,27.963076923076922,16.88,42.37,28.806153846153848,25.04615384615385,3.213846153846154,18.696923076923078,74.90384615384616,2.2553846153846155,100.81615384615384
2006,TP Ho Chi Minh,27.76846153846154,17.04,41.39,28.46,25.20307692307692,3.4069230769230767,19.21846153846154,76.89076923076924,2.0976923076923075,100.79923076923076
2007,TP Ho Chi Minh,27.689230769230768,15.47,41.24,28.375384615384615,25.049999999999997,4.11,18.622307692307693,76.64769230769231,2.0900000000000003,100.76692307692308
2008,TP Ho Chi Minh,27.357692307692307,17.7,40.85,27.936153846153847,24.913846153846155,3.7853846153846153,18.435384615384613,77.65846153846154,2.0215384615384617,100.76153846153846
2009,TP Ho Chi Minh,27.338461538461537,15.1,40.02,27.818461538461538,25.03846153846154,3.5107692307692306,18.61076923076923,78.55615384615385,2.0707692307692307,100.76923076923077
2010,TP Ho Chi Minh,28.319999999999997,17.95,42.37,29.157692307692308,25.422307692307694,3.823076923076923,19.071538461538463,74.77615384615385,2.0323076923076924,100.78923076923077
2011,TP Ho Chi Minh,27.16,17.12,40.17,27.623846153846156,24.86,3.734615384615385,18.317692307692308,78.47615384615385,2.003076923076923,100.75538461538461
2012,TP Ho Chi Minh,27.423076923076923,19.62,38.91,27.856153846153845,25.286923076923078,4.039230769230769,18.939230769230768,79.87153846153845,2.103846153846154,100.74538461538462
2013,TP Ho Chi Minh,28.24923076923077,17.84,41.92,29.10076923076923,25.150769230769228,2.4038461538461537,18.666153846153847,72.5576923076923,2.132307692307692,100.76769230769231
2014,TP Ho Chi Minh,28.665384615384614,16.88,41.44,29.762307692307694,25.09307692307692,2.3653846153846154,19.336153846153845,69.34692307692308,2.1392307692307693,100.83076923076922
2015,TP Ho Chi Minh,28.965384615384615,17.82,41.39,30.13230769230769,25.24923076923077,2.31,20.0,68.68692307692308,2.2215384615384615,100.89076923076922
2016,TP Ho Chi Minh,29.023076923076925,17.45,42.74,30.152307692307694,25.593846153846155,2.2784615384615385,18.875384615384615,70.92923076923077,2.416153846153846,100.80692307692308
2017,TP Ho Chi Minh,28.09384615384615,16.01,41.99,28.838461538461537,25.39,3.0107692307692306,18.456923076923076,75.77846153846154,2.1046153846153848,100.80153846153847
2018,TP Ho Chi Minh,27.900769230769228,17.12,41.94,28.598461538461542,25.327692307692306,4.0576923076923075,18.89,77.01461538461538,2.080769230769231,100.80538461538461
2019,TP Ho Chi Minh,27.99846153846154,16.28,41.67,28.684615384615384,25.364615384615384,4.247692307692308,19.52230769230769,76.76384615384616,2.147692307692308,100.85615384615386
2020,TP Ho Chi Minh,28.214615384615385,17.67,41.5,28.986923076923077,25.431538461538462,7.0369230769230775,19.22230769230769,76.03076923076922,1.96,100.80846153846154
2021,TP Ho Chi Minh,27.201538461538462,14.63,41.6,27.68769230769231,25.13153846153846,5.7846153846153845,19.076923076923077,80.97384615384615,1.9792307692307693,100.80615384615385
2022,TP Ho Chi Minh,27.206153846153846,16.23,40.23,27.563846153846153,25.317692307692308,6.013076923076923,18.316153846153846,82.01692307692308,1.796153846153846,100.7523076923077
2023,TP Ho Chi Minh,28.076923076923077,17.78,41.93,28.680769230769233,25.593846153846155,4.133846153846154,18.47,77.70769230769231,2.0323076923076924,100.81692307692308
2024,TP Ho Chi Minh,28.693846153846152,18.29,44.38,29.482307692307693,25.93307692307692,4.006923076923076,18.43769230769231,75.99153846153845,2.0723076923076924,100.78846153846153
1995,Tay Ninh,27.64769230769231,14.63,41.46,28.47307692307692,24.77076923076923,4.703076923076923,19.63153846153846,75.43153846153847,2.2053846153846157,100.80230769230769
1996,Tay Ninh,27.166923076923077,14.01,41.85,27.801538461538463,24.781538461538464,4.933076923076923,18.8,78.70769230769231,2.0084615384615385,100.76692307692308
1997,Tay Ninh,27.12846153846154,14.45,39.99,27.654615384615383,24.874615384615385,4.8561538461538465,19.46923076923077,79.23692307692308,1.9984615384615385,100.91153846153846
1998,Tay Ninh,28.243846153846157,17.77,42.92,29.03461538461539,25.532307692307693,5.952307692307692,19.240000000000002,76.87923076923076,2.2584615384615385,100.7976923076923
1999,Tay Ninh,26.51923076923077,13.39,40.12,26.84307692307692,24.814615384615387,4.89,18.346923076923076,83.3953846153846,2.0530769230769232,100.74076923076925
2000,Tay Ninh,27.032307692307693,17.21,40.25,27.48076923076923,24.99923076923077,5.1984615384615385,18.259999999999998,80.8153846153846,2.0084615384615385,100.71307692307693
2001,Tay Ninh,27.346923076923076,16.14,41.14,27.87923076923077,25.045384615384616,3.7707692307692304,18.994615384615386,78.75307692307692,2.117692307692308,100.75384615384615
2002,Tay Ninh,28.173846153846153,16.73,41.27,29.097692307692306,25.02769230769231,2.9084615384615384,19.653846153846153,72.77692307692308,2.279230769230769,100.82923076923076
2003,Tay Ninh,27.86076923076923,17.41,41.67,28.626153846153844,25.023076923076925,3.1938461538461542,19.086923076923078,74.98,2.1353846153846154,100.83153846153846
2004,Tay Ninh,27.983846153846155,18.73,41.39,28.85230769230769,24.982307692307693,3.706153846153846,19.292307692307695,73.83692307692307,2.136923076923077,100.84076923076924
2005,Tay Ninh,27.963076923076922,16.88,42.37,28.806153846153848,25.04615384615385,3.213846153846154,18.79769230769231,74.90384615384616,2.2553846153846155,100.81615384615384
2006,Tay Ninh,27.76846153846154,17.04,41.39,28.46,25.20307692307692,3.4069230769230767,18.65076923076923,76.89076923076924,2.0976923076923075,100.79923076923076
2007,Tay Ninh,27.689230769230768,15.47,41.24,28.375384615384615,25.049999999999997,4.11,18.38153846153846,76.64769230769231,2.0900000000000003,100.76692307692308
2008,Tay Ninh,27.357692307692307,17.7,40.85,27.936153846153847,24.913846153846155,3.7853846153846153,18.096923076923076,77.65846153846154,2.0215384615384617,100.76153846153846
2009,Tay Ninh,27.338461538461537,15.1,40.02,27.818461538461538,25.03846153846154,3.5107692307692306,18.37923076923077,78.55615384615385,2.0707692307692307,100.76923076923077
2010,Tay Ninh,28.319999999999997,17.95,42.37,29.157692307692308,25.422307692307694,3.823076923076923,18.736923076923077,74.77615384615385,2.0323076923076924,100.78923076923077
2011,Tay Ninh,27.16,17.12,40.17,27.623846153846156,24.86,3.734615384615385,18.243076923076924,78.47615384615385,2.003076923076923,100.75538461538461
2012,Tay Ninh,27.423076923076923,19.62,38.91,27.856153846153845,25.286923076923078,4.039230769230769,18.41846153846154,79.87153846153845,2.103846153846154,100.74538461538462
2013,Tay Ninh,28.24923076923077,17.84,41.92,29.10076923076923,25.150769230769228,2.4038461538461537,17.962307692307693,72.5576923076923,2.132307692307692,100.76769230769231
2014,Tay Ninh,28.665384615384614,16.88,41.44,29.762307692307694,25.09307692307692,2.3653846153846154,18.955384615384617,69.34692307692308,2.1392307692307693,100.83076923076922
2015,Tay Ninh,28.965384615384615,17.82,41.39,30.13230769230769,25.24923076923077,2.31,19.77,68.68692307692308,2.2215384615384615,100.89076923076922
2016,Tay Ninh,29.023076923076925,17.45,42.74,30.152307692307694,25.593846153846155,2.2784615384615385,18.613846153846154,70.92923076923077,2.416153846153846,100.80692307692308
2017,Tay Ninh,28.09384615384615,16.01,41.99,28.838461538461537,25.39,3.0107692307692306,18.087692307692308,75.77846153846154,2.1046153846153848,100.80153846153847
2018,Tay Ninh,27.900769230769228,17.12,41.94,28.598461538461542,25.327692307692306,4.0576923076923075,18.48,77.01461538461538,2.080769230769231,100.80538461538461
2019,Tay Ninh,27.99846153846154,16.28,41.67,28.684615384615384,25.364615384615384,4.247692307692308,18.96,76.76384615384616,2.147692307692308,100.85615384615386
2020,Tay Ninh,28.214615384615385,17.67,41.5,28.986923076923077,25.431538461538462,7.0369230769230775,18.79153846153846,76.03076923076922,1.96,100.80846153846154
2021,Tay Ninh,27.201538461538462,14.63,41.6,27.68769230769231,25.13153846153846,5.7846153846153845,18.392307692307693,80.97384615384615,1.9792307692307693,100.80615384615385
2022,Tay Ninh,27.206153846153846,16.23,40.23,27.563846153846153,25.317692307692308,6.013076923076923,17.93769230769231,82.01692307692308,1.796153846153846,100.7523076923077
2023,Tay Ninh,28.076923076923077,17.78,41.93,28.680769230769233,25.593846153846155,4.133846153846154,18.054615384615385,77.70769230769231,2.0323076923076924,100.81692307692308
2024,Tay Ninh,28.693846153846152,18.29,44.38,29.482307692307693,25.93307692307692,4.006923076923076,18.29769230769231,75.99153846153845,2.0723076923076924,100.78846153846153
1995,Thai Binh,23.35153846153846,7.23,35.4,23.61,21.799999999999997,3.4923076923076923,14.67,83.55153846153847,2.773076923076923,101.0653846153846
1996,Thai Binh,23.383076923076924,4.4,37.11,23.706153846153846,21.657692307692308,4.45,14.834615384615384,81.98692307692308,2.8215384615384616,101.01076923076924
1997,Thai Binh,23.86,8.45,34.93,24.106923076923074,22.442307692307693,4.94923076923077,14.639999999999999,84.8323076923077,2.573846153846154,101.04461538461538
1998,Thai Binh,24.51846153846154,8.77,36.97,24.728461538461538,22.836923076923078,3.4976923076923074,15.379999999999999,82.51384615384616,2.667692307692308,100.99461538461539
1999,Thai Binh,23.826923076923077,3.3,36.18,24.14,22.017692307692307,4.337692307692308,15.100000000000001,81.34692307692308,2.5715384615384616,100.98076923076923
2000,Thai Binh,23.57384615384615,5.37,35.2,23.837692307692308,21.902307692307694,3.706153846153846,14.600000000000001,82.49384615384616,2.563846153846154,100.96307692307693
2001,Thai Binh,23.744615384615386,8.11,38.57,24.042307692307695,22.146923076923073,5.382307692307692,13.634615384615385,83.18846153846154,2.597692307692308,100.97307692307693
2002,Thai Binh,23.924615384615382,3.25,35.28,24.155384615384612,22.41923076923077,3.6561538461538463,13.863846153846152,84.03538461538461,2.63,101.01692307692308
2003,Thai Binh,24.410769230769233,4.42,39.97,24.689230769230768,22.549999999999997,3.7800000000000002,15.51076923076923,80.99307692307693,2.69,101.03384615384616
2004,Thai Binh,23.816153846153846,6.89,36.5,24.12153846153846,21.886923076923075,3.6784615384615384,14.427692307692308,80.21538461538461,2.453076923076923,101.08153846153846
2005,Thai Binh,24.138461538461538,5.06,39.91,24.549230769230768,22.14692307692308,4.233846153846154,14.015384615384615,79.8923076923077,2.733076923076923,101.00846153846153
2006,Thai Binh,24.166153846153847,6.82,38.71,24.428461538461537,22.314615384615383,3.5900000000000003,14.437692307692307,81.08076923076922,2.5923076923076924,101.00153846153846
2007,Thai Binh,23.904615384615383,8.54,37.32,24.18,22.014615384615386,3.626923076923077,14.456153846153846,80.67615384615384,2.6553846153846155,101.00923076923075
2008,Thai Binh,23.14846153846154,6.21,36.47,23.46153846153846,21.416923076923077,4.6292307692307695,13.795384615384616,81.92076923076924,2.5546153846153845,101.03538461538461
2009,Thai Binh,23.936923076923076,7.04,35.87,24.142307692307693,22.339230769230767,3.8392307692307694,14.650000000000002,83.13307692307693,2.4953846153846153,100.94923076923077
2010,Thai Binh,24.08923076923077,5.9,37.77,24.348461538461535,22.376153846153844,4.009230769230769,13.850000000000001,82.29307692307692,2.703076923076923,100.97153846153847
2011,Thai Binh,22.66923076923077,6.21,35.57,22.99076923076923,21.012307692307694,4.61,13.485384615384616,82.40538461538462,2.6500000000000004,101.06076923076922
2012,Thai Binh,23.836153846153845,6.88,37.46,24.096923076923076,22.363846153846154,4.9861538461538455,13.43846153846154,84.30923076923077,2.526923076923077,100.88230769230769
2013,Thai Binh,23.51615384615385,5.48,36.79,23.689230769230768,22.009999999999998,5.003076923076923,13.637692307692307,83.95384615384616,2.5946153846153845,100.9923076923077
2014,Thai Binh,23.763076923076923,5.81,34.67,23.91076923076923,22.276153846153843,4.062307692307693,13.696923076923078,84.1123076923077,2.483076923076923,101.01384615384616
2015,Thai Binh,24.526153846153843,8.5,37.8,24.74846153846154,22.975384615384616,4.263076923076923,14.217692307692307,83.76307692307692,2.6438461538461535,101.03384615384616
2016,Thai Binh,23.924615384615382,4.22,35.36,24.142307692307693,22.357692307692307,4.785384615384616,13.978461538461538,83.44923076923077,2.523076923076923,101.00307692307692
2017,Thai Binh,23.941538461538464,5.86,37.53,24.173076923076923,22.462307692307693,6.173846153846153,13.21923076923077,84.28384615384616,2.5553846153846154,101.05153846153847
2018,Thai Binh,23.86,5.75,35.06,24.04692307692308,22.376923076923074,5.479230769230769,13.886153846153848,84.26307692307692,2.5069230769230773,100.98230769230769
2019,Thai Binh,24.72307692307692,7.45,36.9,24.835384615384616,23.295384615384613,4.273846153846154,14.142307692307693,84.83692307692307,2.503846153846154,100.96615384615384
2020,Thai Binh,24.14846153846154,7.13,35.91,24.338461538461537,22.762307692307694,5.1230769230769235,13.99846153846154,85.12153846153845,2.826923076923077,101.04307692307692
2021,Thai Binh,24.02846153846154,6.22,35.2,24.169999999999998,22.552307692307693,5.318461538461539,14.447692307692307,84.23076923076923,2.616923076923077,101.02
2022,Thai Binh,23.60923076923077,6.49,34.02,23.78076923076923,22.19538461538462,6.013076923076923,14.034615384615385,84.83538461538463,2.5807692307692305,101.01846153846154
2023,Thai Binh,24.42538461538462,6.57,37.96,24.584615384615386,22.88,4.586153846153846,14.168461538461539,83.72846153846154,2.5461538461538464,101.01692307692308
2024,Thai Binh,24.673076923076923,6.08,38.24,24.81692307692308,23.165384615384614,6.476153846153846,13.44846153846154,84.09076923076924,2.6792307692307693,100.97153846153847
1995,Thai Nguyen,22.03076923076923,2.88,35.53,22.220769230769232,20.32384615384615,3.333846153846154,14.032307692307693,82.21153846153847,2.327692307692308,99.35461538461537
1996,Thai Nguyen,22.02,1.56,38.6,22.25846153846154,20.134615384615383,4.067692307692308,13.721538461538461,80.62461538461538,2.3992307692307695,99.29846153846155
1997,Thai Nguyen,22.46076923076923,4.62,34.88,22.658461538461538,20.946153846153848,4.888461538461539,13.592307692307694,83.96153846153847,2.1330769230769233,99.33384615384615
1998,Thai Nguyen,23.116153846153846,3.83,36.08,23.218461538461536,21.29769230769231,3.417692307692308,14.625384615384615,81.32307692307693,2.2376923076923076,99.28846153846153
1999,Thai Nguyen,22.638461538461538,-1.01,37.08,22.907692307692308,20.606153846153845,3.9892307692307694,14.188461538461537,79.56461538461538,2.2053846153846157,99.27076923076923
2000,Thai Nguyen,22.50230769230769,1.32,34.9,22.779230769230768,20.54,3.3376923076923077,14.084615384615384,80.00846153846155,2.2153846153846155,99.25384615384615
2001,Thai Nguyen,22.525384615384613,3.75,40.06,22.764615384615386,20.706923076923076,4.975384615384616,13.356923076923078,81.35307692307691,2.212307692307692,99.26384615384616
2002,Thai Nguyen,22.60153846153846,0.47,35.14,22.763846153846153,20.942307692307693,3.762307692307693,13.164615384615384,82.69615384615385,2.2192307692307693,99.3076923076923
2003,Thai Nguyen,22.98153846153846,0.25,40.05,23.20307692307692,20.982307692307693,3.5961538461538463,14.703846153846154,79.84615384615384,2.266923076923077,99.33076923076922
2004,Thai Nguyen,22.522307692307695,3.45,35.74,22.752307692307696,20.36230769230769,3.6623076923076923,13.91230769230769,78.26923076923077,2.0684615384615386,99.37230769230769
2005,Thai Nguyen,22.78846153846154,0.66,39.96,23.104615384615386,20.672307692307694,4.153846153846154,13.674615384615386,78.88461538461539,2.2884615384615383,99.30384615384615
2006,Thai Nguyen,22.98769230769231,2.85,40.17,23.273076923076925,20.87076923076923,3.1276923076923073,13.586923076923076,78.91461538461539,2.1623076923076923,99.29307692307692
2007,Thai Nguyen,22.782307692307693,4.83,39.73,23.065384615384616,20.483076923076922,3.6569230769230767,13.84769230769231,77.37384615384616,2.279230769230769,99.30307692307693
2008,Thai Nguyen,21.79615384615385,2.92,38.47,22.051538461538463,19.83153846153846,4.820769230769231,13.038461538461538,79.98615384615384,2.183846153846154,99.32307692307693
2009,Thai Nguyen,22.64076923076923,2.55,34.51,22.779999999999998,20.87076923076923,3.416923076923077,13.95,81.62384615384615,2.1092307692307695,99.24307692307693
2010,Thai Nguyen,22.745384615384616,3.31,38.03,22.99846153846154,20.826923076923077,3.5730769230769233,13.616153846153846,80.5276923076923,2.309230769230769,99.26923076923077
2011,Thai Nguyen,21.506923076923076,1.26,36.18,21.794615384615383,19.502307692307692,3.9784615384615383,12.646923076923077,79.38846153846154,2.2830769230769232,99.34538461538462
2012,Thai Nguyen,22.549999999999997,2.85,40.05,22.847692307692306,20.857692307692307,4.508461538461538,12.929230769230768,82.52615384615385,2.2123076923076925,99.17384615384616
2013,Thai Nguyen,22.127692307692307,1.59,35.75,22.240000000000002,20.50923076923077,5.34,13.16230769230769,82.99,2.246153846153846,99.28461538461539
2014,Thai Nguyen,22.299999999999997,2.09,35.45,22.39692307692308,20.78076923076923,3.852307692307692,13.18,83.86999999999999,2.1161538461538463,99.30461538461539
2015,Thai Nguyen,23.11846153846154,4.67,36.97,23.30923076923077,21.52846153846154,4.431538461538461,13.853076923076923,83.46692307692307,2.18,99.32307692307693
2016,Thai Nguyen,22.515384615384615,1.43,34.78,22.62230769230769,20.91769230769231,4.213076923076923,13.988461538461538,83.19153846153846,2.1523076923076925,99.29692307692306
2017,Thai Nguyen,22.67615384615385,2.3,36.87,22.838461538461537,21.073076923076922,5.143846153846154,12.650769230769232,83.27076923076923,2.1538461538461537,99.34307692307692
2018,Thai Nguyen,22.535384615384615,1.92,34.71,22.665384615384614,20.983076923076922,4.9969230769230775,13.196153846153846,83.70307692307694,2.161538461538462,99.27153846153846
2019,Thai Nguyen,23.303076923076922,3.61,35.55,23.37076923076923,21.865384615384617,4.285384615384616,13.510769230769231,84.75153846153846,2.123846153846154,99.2623076923077
2020,Thai Nguyen,22.651538461538465,2.99,35.14,22.756923076923076,21.22153846153846,4.9253846153846155,13.221538461538461,84.73538461538462,2.4553846153846153,99.34076923076924
2021,Thai Nguyen,22.773846153846154,2.13,34.78,22.841538461538462,21.18769230769231,4.350769230769231,13.71923076923077,83.27230769230769,2.24,99.31153846153846
2022,Thai Nguyen,22.25,3.44,34.21,22.326923076923077,20.732307692307693,5.3961538461538465,13.143846153846154,83.94923076923077,2.2184615384615385,99.30923076923077
2023,Thai Nguyen,23.24230769230769,2.49,37.98,23.35153846153846,21.529999999999998,4.0976923076923075,14.015384615384615,82.3153846153846,2.1815384615384614,99.30923076923077
2024,Thai Nguyen,23.364615384615384,2.2,37.87,23.46923076923077,21.73076923076923,5.844615384615385,13.048461538461538,83.01769230769231,2.3184615384615386,99.27384615384615
1995,Thanh Hoa,23.079230769230772,6.13,37.65,23.246153846153845,21.556923076923077,3.3876923076923076,14.971538461538461,83.9176923076923,2.2384615384615385,100.28692307692307
1996,Thanh Hoa,23.104615384615386,3.85,39.19,23.31230769230769,21.39923076923077,4.845384615384615,14.564615384615385,82.37538461538462,2.3115384615384618,100.23230769230769
1997,Thanh Hoa,23.653076923076924,8.58,36.81,23.80461538461538,22.220769230769232,4.673076923076923,14.615384615384615,84.82000000000001,2.0715384615384616,100.26769230769231
1998,Thanh Hoa,24.300769230769234,8.51,38.14,24.429230769230767,22.556153846153848,3.2953846153846156,15.581538461538461,82.06384615384614,2.143076923076923,100.22
1999,Thanh Hoa,23.553846153846152,2.53,37.59,23.764615384615386,21.733846153846155,4.583076923076923,14.785384615384617,81.40307692307692,2.126923076923077,100.2046153846154
2000,Thanh Hoa,23.232307692307693,4.74,36.06,23.366153846153846,21.66076923076923,3.82,14.338461538461539,83.45923076923077,2.121538461538462,100.18846153846154
2001,Thanh Hoa,23.486923076923077,7.52,39.64,23.657692307692308,21.93307692307692,5.244615384615385,13.884615384615385,83.68846153846154,2.1515384615384616,100.19846153846153
2002,Thanh Hoa,23.617692307692305,3.41,36.72,23.74230769230769,22.144615384615385,3.5992307692307692,14.030000000000001,84.44923076923077,2.1553846153846155,100.24538461538462
2003,Thanh Hoa,24.122307692307693,4.4,40.85,24.32,22.25230769230769,3.686153846153846,15.275384615384617,81.06923076923077,2.2115384615384617,100.2576923076923
2004,Thanh Hoa,23.513846153846153,6.63,37.44,23.736923076923077,21.642307692307693,3.4030769230769233,14.293846153846154,80.84846153846154,2.072307692307692,100.30692307692308
2005,Thanh Hoa,24.12769230769231,4.17,41.61,24.513846153846153,21.936923076923076,4.17076923076923,14.063846153846153,78.68384615384615,2.26,100.22846153846154
2006,Thanh Hoa,23.844615384615388,6.8,39.77,24.005384615384614,22.084615384615386,4.0,14.663076923076924,82.06153846153846,2.120769230769231,100.22538461538463
2007,Thanh Hoa,23.534615384615385,7.5,39.14,23.64923076923077,21.795384615384613,3.775384615384615,14.426153846153845,82.06923076923077,2.1823076923076923,100.23230769230769
2008,Thanh Hoa,22.834615384615386,6.17,37.88,23.034615384615385,21.172307692307694,4.266923076923077,13.533846153846154,82.65076923076923,2.102307692307692,100.25692307692307
2009,Thanh Hoa,23.68769230769231,6.45,37.65,23.80461538461538,22.096153846153847,3.7776923076923077,14.594615384615384,83.28769230769231,2.0646153846153847,100.1723076923077
2010,Thanh Hoa,23.957692307692305,6.48,40.03,24.118461538461535,22.158461538461538,4.68076923076923,14.275384615384617,81.80153846153847,2.1753846153846155,100.19307692307692
2011,Thanh Hoa,22.317692307692308,5.99,36.12,22.505384615384614,20.825384615384618,4.767692307692308,12.985384615384616,84.04384615384615,2.2,100.28153846153847
2012,Thanh Hoa,23.64153846153846,6.41,38.27,23.81153846153846,22.193846153846152,4.758461538461538,13.971538461538461,84.70230769230768,2.0307692307692307,100.10615384615386
2013,Thanh Hoa,23.29692307692308,4.94,38.63,23.402307692307694,21.786153846153848,4.756153846153846,13.91230769230769,84.08846153846154,2.1123076923076924,100.21846153846153
2014,Thanh Hoa,23.52846153846154,5.34,36.76,23.608461538461537,22.056923076923077,4.143076923076923,14.183846153846154,84.36384615384615,2.0153846153846153,100.23692307692308
2015,Thanh Hoa,24.426923076923078,7.74,40.63,24.591538461538462,22.696153846153848,3.543846153846154,14.767692307692307,82.43769230769232,2.132307692307692,100.25538461538461
2016,Thanh Hoa,24.083846153846153,2.45,39.46,24.357692307692307,22.19,4.265384615384615,14.409999999999998,80.91230769230768,2.1307692307692307,100.22461538461539
2017,Thanh Hoa,23.736923076923077,5.36,37.57,23.909230769230767,22.233846153846155,5.955384615384616,13.760769230769231,84.23923076923076,2.1169230769230767,100.27384615384615
2018,Thanh Hoa,23.673076923076923,5.2,36.55,23.78923076923077,22.19076923076923,5.5600000000000005,14.32,84.38923076923076,2.0569230769230766,100.20769230769231
2019,Thanh Hoa,24.51923076923077,6.81,38.96,24.549230769230768,23.098461538461542,4.7384615384615385,14.862307692307693,85.05692307692308,2.016923076923077,100.19461538461539
2020,Thanh Hoa,23.908461538461538,6.9,38.3,24.004615384615384,22.533076923076923,4.791538461538462,14.507692307692308,85.36076923076924,2.2684615384615388,100.26384615384616
2021,Thanh Hoa,23.70384615384615,5.54,37.08,23.774615384615384,22.279999999999998,5.4592307692307696,14.753846153846155,84.85307692307691,2.1407692307692305,100.24384615384616
2022,Thanh Hoa,23.356923076923074,6.2,36.56,23.441538461538464,21.986153846153847,5.847692307692308,14.093846153846155,85.33076923076922,2.0953846153846154,100.24076923076925
2023,Thanh Hoa,24.21076923076923,6.14,39.85,24.28923076923077,22.64923076923077,3.9992307692307687,14.649230769230769,83.74307692307693,2.0684615384615386,100.24307692307693
2024,Thanh Hoa,24.56692307692308,5.74,41.26,24.671538461538464,23.00153846153846,5.21,13.966923076923077,83.73230769230769,2.1776923076923076,100.19692307692307
1995,Thua Thien Hue,24.55923076923077,14.99,34.34,24.681538461538462,23.048461538461538,6.931538461538461,15.726923076923075,84.07153846153847,2.5353846153846153,99.19461538461539
1996,Thua Thien Hue,24.567692307692308,14.88,35.15,24.65692307692308,23.017692307692307,7.172307692307692,15.36923076923077,83.79230769230769,2.6946153846153846,99.13923076923076
1997,Thua Thien Hue,24.815384615384616,15.83,33.85,24.89769230769231,23.433846153846154,6.288461538461538,16.34923076923077,85.22923076923077,2.453076923076923,99.21153846153847
1998,Thua Thien Hue,25.815384615384616,16.79,36.78,25.910769230769233,24.204615384615387,6.5,16.31923076923077,83.41615384615385,2.5076923076923077,99.14461538461539
1999,Thua Thien Hue,24.638461538461538,12.26,33.46,24.746153846153845,23.340769230769233,9.068461538461538,15.195384615384615,85.94538461538461,2.616153846153846,99.10307692307691
2000,Thua Thien Hue,24.45923076923077,15.46,32.93,24.536153846153848,23.212307692307693,6.761538461538462,14.981538461538461,86.4923076923077,2.54,99.07538461538462
2001,Thua Thien Hue,25.006923076923076,15.93,35.26,25.073076923076922,23.63,6.044615384615384,15.234615384615385,85.24846153846154,2.5015384615384613,99.09384615384616
2002,Thua Thien Hue,25.067692307692308,16.77,34.58,25.106153846153845,23.643076923076926,5.645384615384615,15.186923076923078,84.94153846153846,2.537692307692308,99.16153846153846
2003,Thua Thien Hue,25.28846153846154,15.78,36.34,25.439230769230768,23.605384615384615,3.9669230769230768,15.876153846153844,82.58153846153846,2.619230769230769,99.18538461538462
2004,Thua Thien Hue,24.96923076923077,14.92,36.06,25.223846153846157,23.132307692307695,4.026923076923077,15.767692307692307,81.26076923076924,2.668461538461538,99.21230769230769
2005,Thua Thien Hue,25.48153846153846,14.49,38.16,25.71,23.50076923076923,4.858461538461539,14.83769230769231,80.24923076923076,2.6915384615384617,99.14846153846155
2006,Thua Thien Hue,25.209230769230768,15.57,34.91,25.346153846153847,23.56,4.516923076923077,15.78,82.88076923076923,2.7023076923076923,99.14076923076922
2007,Thua Thien Hue,25.166153846153847,15.42,35.81,25.27769230769231,23.525384615384613,6.852307692307692,14.671538461538463,83.01846153846154,2.7146153846153847,99.12615384615385
2008,Thua Thien Hue,24.542307692307695,14.91,34.32,24.655384615384612,23.097692307692306,5.982307692307692,14.176153846153845,84.63923076923076,2.476153846153846,99.15384615384616
2009,Thua Thien Hue,24.947692307692307,14.64,35.04,25.004615384615384,23.52692307692308,6.856923076923077,15.266153846153847,84.84769230769231,2.563846153846154,99.09615384615384
2010,Thua Thien Hue,25.41769230769231,14.53,36.73,25.43307692307692,23.84307692307692,5.993076923076923,15.405384615384616,83.60769230769232,2.4123076923076923,99.12769230769231
2011,Thua Thien Hue,24.160769230769233,15.04,34.94,24.32384615384615,22.759999999999998,7.898461538461539,13.483846153846153,85.08769230769232,2.7207692307692306,99.15230769230769
2012,Thua Thien Hue,25.300769230769234,16.16,35.17,25.366923076923076,23.786923076923078,4.098461538461539,15.125384615384615,84.11538461538461,2.4915384615384615,99.0453846153846
2013,Thua Thien Hue,25.427692307692308,15.28,37.71,25.684615384615384,23.52,5.229230769230769,14.430769230769231,80.83692307692309,2.6223076923076927,99.12076923076923
