year,region_level,region_name,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes
2023,1,Dong Nai,sugarcane,annual,2.755,,196.1
2023,1,Dong Nai,sweet_potato,annual,0.2243,,3.6
2023,1,Dong Thap,groundnut,annual,0.074,,0.296
2023,1,Dong Thap,maize,annual,4.8,87.7,41.8
2023,1,Dong Thap,rice,main_rainy,,,
2023,1,Dong Thap,rice,summer_autumn_fall,308.2,62.8,1935.2
2023,1,Dong Thap,rice,winter_spring,190.2,73.1,1390.1
2023,1,Dong Thap,sugarcane,annual,0.018,,0.1
2023,1,Dong Thap,sweet_potato,annual,0.5475,,14.0
2023,1,Gia Lai,cassava,annual,80.2,,1611.1
2023,1,Gia Lai,groundnut,annual,2.141,,3.414
2023,1,Gia Lai,maize,annual,38.2,58.7,224.4
2023,1,Gia Lai,rice,main_rainy,49.7,48.2,239.8
2023,1,Gia Lai,rice,winter_spring,26.8,60.5,162.3
2023,1,Gia Lai,sugarcane,annual,40.778,,2930.2
2023,1,Gia Lai,sweet_potato,annual,5.3107,,79.1
2023,1,Ha Giang,cassava,annual,4.9,,46.4
2023,1,Ha Giang,groundnut,annual,9.022,,24.29
2023,1,Ha Giang,maize,annual,55.1,35.2,193.9
2023,1,Ha Giang,rice,main_rainy,28.2,57.9,163.4
2023,1,Ha Giang,rice,winter_spring,9.4,57.6,54.4
2023,1,Ha Giang,sugarcane,annual,0.526,,14.0
2023,1,Ha Giang,sweet_potato,annual,1.6853,,11.2
2023,1,Ha Nam,groundnut,annual,0.453,,1.359
2023,1,Ha Nam,maize,annual,5.1,57.2,29.2
2023,1,Ha Nam,rice,main_rainy,28.8,57.9,166.8
2023,1,Ha Nam,rice,winter_spring,28.7,67.2,192.7
2023,1,Ha Nam,sugarcane,annual,,,
2023,1,Ha Nam,sweet_potato,annual,0.4174,,5.3
2023,1,Ha Noi,cassava,annual,0.6,,13.6
2023,1,Ha Noi,groundnut,annual,2.207,,5.15
2023,1,Ha Noi,maize,annual,12.2,52.9,64.3
2023,1,Ha Noi,rice,main_rainy,72.5,58.1,421.4
2023,1,Ha Noi,rice,winter_spring,82.5,62.8,517.9
2023,1,Ha Noi,sugarcane,annual,0.009,,0.3
2023,1,Ha Noi,sweet_potato,annual,1.3227,,12.2
2023,1,Ha Tay,maize,annual,,,
2023,1,Ha Tay,rice,main_rainy,,,
2023,1,Ha Tay,rice,winter_spring,,,
2023,1,Ha Tay,sweet_potato,annual,,,
2023,1,Ha Tinh,cassava,annual,2.5,,39.2
2023,1,Ha Tinh,groundnut,annual,7.915,,22.339
2023,1,Ha Tinh,maize,annual,14.4,47.0,67.5
2023,1,Ha Tinh,rice,main_rainy,0.3,15.9,0.5
2023,1,Ha Tinh,rice,summer_autumn_fall,44.6,50.3,224.1
2023,1,Ha Tinh,rice,winter_spring,59.4,59.6,354.0
2023,1,Ha Tinh,sugarcane,annual,0.156,,7.6
2023,1,Ha Tinh,sweet_potato,annual,3.4502,,25.7
2023,1,Hai Duong,groundnut,annual,0.831,,2.01
2023,1,Hai Duong,maize,annual,3.4,63.7,21.6
2023,1,Hai Duong,rice,main_rainy,54.0,60.1,324.6
2023,1,Hai Duong,rice,winter_spring,54.3,65.5,355.4
2023,1,Hai Duong,sugarcane,annual,0.041,,2.1
2023,1,Hai Duong,sweet_potato,annual,0.742,,8.5
2023,1,Hai Phong,groundnut,annual,0.141,,0.416
2023,1,Hai Phong,maize,annual,1.0,52.6,5.0
2023,1,Hai Phong,rice,main_rainy,28.2,59.0,166.1
2023,1,Hai Phong,rice,winter_spring,27.6,70.1,193.5
2023,1,Hai Phong,sugarcane,annual,0.037,,2.0
2023,1,Hai Phong,sweet_potato,annual,0.7733,,8.7
2023,1,Hau Giang,maize,annual,2.6,59.7,15.7
2023,1,Hau Giang,rice,main_rainy,,,
2023,1,Hau Giang,rice,summer_autumn_fall,102.3,58.8,601.3
2023,1,Hau Giang,rice,winter_spring,75.5,77.5,585.4
2023,1,Hau Giang,sugarcane,annual,3.286,,327.3
2023,1,Hau Giang,sweet_potato,annual,0.0441,,0.9
2023,1,Hoa Binh,cassava,annual,7.7,,120.6
2023,1,Hoa Binh,groundnut,annual,3.935,,8.948
2023,1,Hoa Binh,maize,annual,30.4,47.4,143.8
2023,1,Hoa Binh,rice,main_rainy,21.9,55.7,122.0
2023,1,Hoa Binh,rice,winter_spring,16.5,59.1,97.4
2023,1,Hoa Binh,sugarcane,annual,6.605,,485.7
2023,1,Hoa Binh,sweet_potato,annual,3.5299,,21.5
2023,1,Hung Yen,groundnut,annual,0.562,,2.004
2023,1,Hung Yen,maize,annual,3.1,58.5,18.3
2023,1,Hung Yen,rice,main_rainy,25.0,58.4,145.8
2023,1,Hung Yen,rice,winter_spring,25.3,67.5,171.0
2023,1,Hung Yen,sugarcane,annual,0.0,,0.0
2023,1,Hung Yen,sweet_potato,annual,0.2162,,3.4
2023,1,Khanh Hoa,cassava,annual,2.3,,37.8
2023,1,Khanh Hoa,groundnut,annual,0.417,,0.994
2023,1,Khanh Hoa,maize,annual,5.1,22.0,11.1
2023,1,Khanh Hoa,rice,main_rainy,7.4,41.0,30.4
2023,1,Khanh Hoa,rice,summer_autumn_fall,18.2,61.3,111.5
2023,1,Khanh Hoa,rice,winter_spring,19.5,63.8,124.2
2023,1,Khanh Hoa,sugarcane,annual,7.641,,410.1
2023,1,Khanh Hoa,sweet_potato,annual,0.1092,,0.5
2023,1,Kien Giang,cassava,annual,0.3,,6.4
2023,1,Kien Giang,groundnut,annual,0.013,,0.045
2023,1,Kien Giang,maize,annual,0.3,71.2,2.4
2023,1,Kien Giang,rice,main_rainy,68.5,53.5,366.5
2023,1,Kien Giang,rice,summer_autumn_fall,363.3,56.0,2035.8
2023,1,Kien Giang,rice,winter_spring,281.0,76.8,2159.6
2023,1,Kien Giang,sugarcane,annual,0.003,,62.8
2023,1,Kien Giang,sweet_potato,annual,1.0449,,27.6
2023,1,Kon Tum,cassava,annual,39.3,,619.1
2023,1,Kon Tum,groundnut,annual,0.153,,0.299
2023,1,Kon Tum,maize,annual,5.0,43.0,21.7
2023,1,Kon Tum,rice,main_rainy,15.4,41.2,63.7
2023,1,Kon Tum,rice,winter_spring,7.3,50.2,36.6
2023,1,Kon Tum,sugarcane,annual,1.219,,67.7
2023,1,Kon Tum,sweet_potato,annual,0.7179,,5.7
2023,1,Lai Chau,cassava,annual,6.8,,62.0
2023,1,Lai Chau,groundnut,annual,1.211,,1.335
2023,1,Lai Chau,maize,annual,19.6,37.1,72.8
2023,1,Lai Chau,rice,main_rainy,24.6,46.8,115.2
2023,1,Lai Chau,rice,winter_spring,6.8,54.8,37.3
2023,1,Lai Chau,sugarcane,annual,0.231,,10.7
2023,1,Lai Chau,sweet_potato,annual,0.2126,,1.3
2023,1,Lam Dong,groundnut,annual,0.874,,1.116
2023,1,Lam Dong,maize,annual,7.5,59.5,44.6
2023,1,Lam Dong,rice,main_rainy,11.2,51.4,57.6
2023,1,Lam Dong,rice,summer_autumn_fall,5.3,53.8,28.6
2023,1,Lam Dong,rice,winter_spring,8.8,58.0,51.0
2023,1,Lam Dong,sugarcane,annual,0.182,,11.7
2023,1,Lam Dong,sweet_potato,annual,2.7372,,73.6
2023,1,Lang Son,cassava,annual,0.9,,8.0
2023,1,Lang Son,groundnut,annual,2.512,,4.776
2023,1,Lang Son,maize,annual,19.9,51.0,101.6
2023,1,Lang Son,rice,main_rainy,32.4,42.1,136.5
2023,1,Lang Son,rice,winter_spring,15.4,51.1,78.9
2023,1,Lang Son,sugarcane,annual,0.16,,5.5
2023,1,Lang Son,sweet_potato,annual,1.3556,,9.6
2023,1,Lao Cai,cassava,annual,5.7,,92.6
2023,1,Lao Cai,groundnut,annual,1.327,,2.101
2023,1,Lao Cai,maize,annual,34.8,38.9,135.6
2023,1,Lao Cai,rice,main_rainy,24.1,52.5,126.4
2023,1,Lao Cai,rice,winter_spring,9.9,60.0,59.5
2023,1,Lao Cai,sugarcane,annual,0.283,,8.9
2023,1,Lao Cai,sweet_potato,annual,0.6331,,4.5
2023,1,Long An,cassava,annual,0.7,,8.8
2023,1,Long An,groundnut,annual,0.144,,0.433
2023,1,Long An,maize,annual,0.3,37.1,1.2
2023,1,Long An,rice,main_rainy,1.3,40.8,5.4
2023,1,Long An,rice,summer_autumn_fall,289.8,53.4,1549.0
2023,1,Long An,rice,winter_spring,225.2,67.8,1526.6
2023,1,Long An,sugarcane,annual,0.066,,1.7
2023,1,Long An,sweet_potato,annual,0.0315,,0.4
2023,1,Nam Dinh,groundnut,annual,4.626,,21.52
2023,1,Nam Dinh,maize,annual,2.8,53.0,15.0
2023,1,Nam Dinh,rice,main_rainy,71.2,52.9,376.6
2023,1,Nam Dinh,rice,winter_spring,70.4,69.5,489.3
2023,1,Nam Dinh,sugarcane,annual,0.051,,1.6
2023,1,Nam Dinh,sweet_potato,annual,0.8403,,10.6
2023,1,Nghe An,cassava,annual,13.0,,302.8
2023,1,Nghe An,groundnut,annual,10.129,,28.034
2023,1,Nghe An,maize,annual,46.7,47.0,219.6
2023,1,Nghe An,rice,main_rainy,20.8,39.6,82.2
2023,1,Nghe An,rice,summer_autumn_fall,57.0,51.2,291.7
2023,1,Nghe An,rice,winter_spring,91.3,68.8,628.3
2023,1,Nghe An,sugarcane,annual,21.264,,1276.4
2023,1,Nghe An,sweet_potato,annual,3.1611,,23.4
2023,1,Ninh Binh,groundnut,annual,2.193,,6.637
2023,1,Ninh Binh,maize,annual,4.3,38.8,16.7
2023,1,Ninh Binh,rice,main_rainy,31.2,54.2,169.0
2023,1,Ninh Binh,rice,winter_spring,39.6,66.8,264.7
2023,1,Ninh Binh,sugarcane,annual,0.357,,23.3
2023,1,Ninh Binh,sweet_potato,annual,0.7543,,7.8
2023,1,Ninh Thuan,groundnut,annual,0.627,,1.137
2023,1,Ninh Thuan,maize,annual,11.8,51.5,60.8
2023,1,Ninh Thuan,rice,main_rainy,13.5,54.6,73.6
2023,1,Ninh Thuan,rice,summer_autumn_fall,16.3,62.0,100.9
2023,1,Ninh Thuan,rice,winter_spring,17.2,66.7,114.9
2023,1,Ninh Thuan,sugarcane,annual,2.594,,161.1
2023,1,Ninh Thuan,sweet_potato,annual,0.2307,,3.2
2023,1,Phu Tho,cassava,annual,5.2,,81.1
2023,1,Phu Tho,groundnut,annual,2.688,,6.118
2023,1,Phu Tho,maize,annual,16.7,48.8,81.3
2023,1,Phu Tho,rice,main_rainy,22.8,56.3,128.2
2023,1,Phu Tho,rice,winter_spring,35.6,61.2,217.9
2023,1,Phu Tho,sugarcane,annual,0.057,,3.2
2023,1,Phu Tho,sweet_potato,annual,0.7136,,5.2
2023,1,Phu Yen,cassava,annual,25.0,,510.4
2023,1,Phu Yen,groundnut,annual,0.633,,1.65
2023,1,Phu Yen,maize,annual,3.7,50.2,18.4
2023,1,Phu Yen,rice,main_rainy,3.7,40.6,14.9
2023,1,Phu Yen,rice,summer_autumn_fall,24.8,70.2,173.7
2023,1,Phu Yen,rice,winter_spring,26.7,74.1,198.0
2023,1,Phu Yen,sugarcane,annual,26.192,,1719.1
2023,1,Phu Yen,sweet_potato,annual,0.0605,,0.6
2023,1,Quang Binh,cassava,annual,6.7,,119.9
2023,1,Quang Binh,groundnut,annual,3.415,,8.072
2023,1,Quang Binh,maize,annual,4.5,59.4,26.7
2023,1,Quang Binh,rice,main_rainy,0.3,14.1,0.4
2023,1,Quang Binh,rice,summer_autumn_fall,23.3,41.8,97.4
2023,1,Quang Binh,rice,winter_spring,29.4,62.5,183.6
2023,1,Quang Binh,sugarcane,annual,0.175,,3.5
2023,1,Quang Binh,sweet_potato,annual,2.7079,,21.0
2023,1,Quang Nam,cassava,annual,8.5,,138.7
2023,1,Quang Nam,groundnut,annual,9.548,,20.602
2023,1,Quang Nam,maize,annual,11.6,50.0,58.1
2023,1,Quang Nam,rice,main_rainy,41.4,51.6,213.7
2023,1,Quang Nam,rice,summer_autumn_fall,,,
2023,1,Quang Nam,rice,winter_spring,41.5,61.2,253.6
2023,1,Quang Nam,sugarcane,annual,0.31,,10.2
2023,1,Quang Nam,sweet_potato,annual,2.1723,,19.5
2023,1,Quang Ngai,cassava,annual,13.1,,231.5
2023,1,Quang Ngai,groundnut,annual,6.393,,15.153
2023,1,Quang Ngai,maize,annual,10.0,58.1,58.2
2023,1,Quang Ngai,rice,main_rainy,1.3,21.5,2.8
2023,1,Quang Ngai,rice,summer_autumn_fall,34.9,59.5,207.7
2023,1,Quang Ngai,rice,winter_spring,38.1,61.2,233.3
2023,1,Quang Ngai,sugarcane,annual,0.168,,9.2
2023,1,Quang Ngai,sweet_potato,annual,0.2306,,2.0
2023,1,Quang Ninh,groundnut,annual,1.849,,3.587
2023,1,Quang Ninh,maize,annual,5.9,46.8,27.8
2023,1,Quang Ninh,rice,main_rainy,21.9,49.1,107.5
2023,1,Quang Ninh,rice,winter_spring,14.9,55.7,82.7
2023,1,Quang Ninh,sugarcane,annual,0.333,,18.1
2023,1,Quang Ninh,sweet_potato,annual,2.8473,,18.7
2023,1,Quang Tri,cassava,annual,12.9,,208.7
2023,1,Quang Tri,groundnut,annual,3.111,,7.039
2023,1,Quang Tri,maize,annual,4.2,34.7,14.6
2023,1,Quang Tri,rice,main_rainy,1.5,11.3,1.7
2023,1,Quang Tri,rice,summer_autumn_fall,22.6,57.2,128.9
2023,1,Quang Tri,rice,winter_spring,26.2,61.4,160.7
2023,1,Quang Tri,sugarcane,annual,0.026,,0.8
2023,1,Quang Tri,sweet_potato,annual,1.3342,,10.7
2023,1,Soc Trang,groundnut,annual,0.13,,0.354
2023,1,Soc Trang,maize,annual,1.9,46.0,8.9
2023,1,Soc Trang,rice,main_rainy,10.9,51.1,55.8
2023,1,Soc Trang,rice,summer_autumn_fall,145.0,57.5,834.2
2023,1,Soc Trang,rice,winter_spring,174.5,68.0,1187.2
2023,1,Soc Trang,sugarcane,annual,3.613,,351.3
2023,1,Soc Trang,sweet_potato,annual,0.457,,6.6
2023,1,Son La,cassava,annual,43.0,,526.8
2023,1,Son La,groundnut,annual,1.182,,1.396
2023,1,Son La,maize,annual,74.9,45.0,337.2
2023,1,Son La,rice,main_rainy,35.5,36.6,130.0
2023,1,Son La,rice,winter_spring,13.2,57.6,76.1
2023,1,Son La,sugarcane,annual,9.815,,652.0
2023,1,Son La,sweet_potato,annual,0.26,,1.9
2023,1,TP Ho Chi Minh,groundnut,annual,0.033,,0.114
2023,1,TP Ho Chi Minh,maize,annual,0.4,43.6,1.6
2023,1,TP Ho Chi Minh,rice,main_rainy,5.5,52.1,28.5
2023,1,TP Ho Chi Minh,rice,summer_autumn_fall,5.8,54.2,31.1
2023,1,TP Ho Chi Minh,rice,winter_spring,4.8,55.7,26.7
2023,1,TP Ho Chi Minh,sugarcane,annual,0.056,,3.7
2023,1,TP Ho Chi Minh,sweet_potato,annual,0.0184,,0.1
2023,1,Tay Ninh,cassava,annual,62.3,,2070.3
2023,1,Tay Ninh,groundnut,annual,3.009,,11.519
2023,1,Tay Ninh,maize,annual,5.0,59.1,29.6
2023,1,Tay Ninh,rice,main_rainy,50.9,53.1,270.4
2023,1,Tay Ninh,rice,summer_autumn_fall,50.1,53.7,268.8
2023,1,Tay Ninh,rice,winter_spring,47.7,59.1,281.8
2023,1,Tay Ninh,sugarcane,annual,7.175,,544.9
2023,1,Tay Ninh,sweet_potato,annual,0.0046,,0.1
2023,1,Thai Binh,groundnut,annual,2.375,,7.674
2023,1,Thai Binh,maize,annual,8.8,58.4,51.7
2023,1,Thai Binh,rice,main_rainy,75.0,59.8,448.5
2023,1,Thai Binh,rice,winter_spring,74.9,70.8,530.3
2023,1,Thai Binh,sugarcane,annual,0.041,,2.1
2023,1,Thai Binh,sweet_potato,annual,2.791,,34.6
2023,1,Thai Nguyen,cassava,annual,1.1,,17.4
2023,1,Thai Nguyen,groundnut,annual,2.766,,5.557
2023,1,Thai Nguyen,maize,annual,15.1,49.6,75.0
2023,1,Thai Nguyen,rice,main_rainy,38.5,55.0,211.8
2023,1,Thai Nguyen,rice,winter_spring,29.0,56.7,164.5
2023,1,Thai Nguyen,sugarcane,annual,0.091,,4.8
2023,1,Thai Nguyen,sweet_potato,annual,2.4416,,17.0
2023,1,Thanh Hoa,cassava,annual,12.4,,201.2
2023,1,Thanh Hoa,groundnut,annual,8.43,,19.086
2023,1,Thanh Hoa,maize,annual,38.8,47.3,183.5
2023,1,Thanh Hoa,rice,main_rainy,112.0,55.8,625.2
2023,1,Thanh Hoa,rice,winter_spring,113.7,67.1,762.7
2023,1,Thanh Hoa,sugarcane,annual,14.085,,923.8
2023,1,Thanh Hoa,sweet_potato,annual,5.0203,,38.0
2023,1,Thua Thien Hue,cassava,annual,3.7,,80.0
2023,1,Thua Thien Hue,groundnut,annual,2.369,,4.978
2023,1,Thua Thien Hue,maize,annual,1.5,40.5,6.0
2023,1,Thua Thien Hue,rice,main_rainy,0.2,17.6,0.4
2023,1,Thua Thien Hue,rice,summer_autumn_fall,25.2,59.3,149.5
2023,1,Thua Thien Hue,rice,winter_spring,28.0,66.0,184.9
2023,1,Thua Thien Hue,sugarcane,annual,0.132,,3.4
2023,1,Thua Thien Hue,sweet_potato,annual,0.6287,,3.5
2023,1,Tien Giang,groundnut,annual,0.197,,0.711
2023,1,Tien Giang,maize,annual,2.3,37.1,8.4
2023,1,Tien Giang,rice,main_rainy,,,
2023,1,Tien Giang,rice,summer_autumn_fall,81.2,56.0,454.7
2023,1,Tien Giang,rice,winter_spring,48.2,69.8,336.3
2023,1,Tien Giang,sugarcane,annual,0.131,,5.5
2023,1,Tien Giang,sweet_potato,annual,0.1748,,3.0
2023,1,Tra Vinh,groundnut,annual,4.267,,21.443
2023,1,Tra Vinh,maize,annual,3.8,61.0,23.3
2023,1,Tra Vinh,rice,main_rainy,1.1,44.3,5.1
2023,1,Tra Vinh,rice,summer_autumn_fall,140.2,51.8,726.6
2023,1,Tra Vinh,rice,winter_spring,62.1,61.0,378.7
2023,1,Tra Vinh,sugarcane,annual,1.434,,147.1
2023,1,Tra Vinh,sweet_potato,annual,1.3946,,21.6
2023,1,Tuyen Quang,cassava,annual,1.5,,20.5
2023,1,Tuyen Quang,groundnut,annual,4.34,,12.74
2023,1,Tuyen Quang,maize,annual,18.8,46.3,86.8
2023,1,Tuyen Quang,rice,main_rainy,24.3,59.1,143.9
2023,1,Tuyen Quang,rice,winter_spring,18.7,60.5,113.1
2023,1,Tuyen Quang,sugarcane,annual,2.145,,124.5
2023,1,Tuyen Quang,sweet_potato,annual,1.9614,,12.3
2023,1,Vinh Long,cassava,annual,0.2,,2.6
2023,1,Vinh Long,groundnut,annual,0.051,,0.147
2023,1,Vinh Long,maize,annual,1.4,32.8,4.6
2023,1,Vinh Long,rice,main_rainy,,,
2023,1,Vinh Long,rice,summer_autumn_fall,72.9,55.1,402.2
2023,1,Vinh Long,rice,winter_spring,39.8,68.9,274.0
2023,1,Vinh Long,sugarcane,annual,0.221,,15.8
2023,1,Vinh Long,sweet_potato,annual,1.0919,,33.6
2023,1,Vinh Phuc,groundnut,annual,2.118,,4.24
2023,1,Vinh Phuc,maize,annual,9.0,47.3,42.6
2023,1,Vinh Phuc,rice,main_rainy,23.5,56.6,133.2
2023,1,Vinh Phuc,rice,winter_spring,29.0,61.5,178.3
2023,1,Vinh Phuc,sugarcane,annual,0.004,,0.2
2023,1,Vinh Phuc,sweet_potato,annual,1.6445,,19.7
2023,1,Yen Bai,cassava,annual,8.1,,160.4
2023,1,Yen Bai,groundnut,annual,1.994,,3.715
2023,1,Yen Bai,maize,annual,29.0,36.3,105.1
2023,1,Yen Bai,rice,main_rainy,23.1,48.1,111.2
2023,1,Yen Bai,rice,winter_spring,19.5,56.2,109.7
2023,1,Yen Bai,sugarcane,annual,0.241,,4.7
2023,1,Yen Bai,sweet_potato,annual,3.1837,,18.3
2024,1,An Giang,cassava,annual,0.7,,14.5
2024,1,An Giang,groundnut,annual,0.281,,1.07
2024,1,An Giang,maize,annual,5.7,73.2,41.7
2024,1,An Giang,rice,main_rainy,3.5,38.7,13.6
2024,1,An Giang,rice,summer_autumn_fall,387.3,60.9,2359.6
2024,1,An Giang,rice,winter_spring,227.8,74.4,1695.5
2024,1,An Giang,sugarcane,annual,1.064,,1.2
2024,1,An Giang,sweet_potato,annual,0.0701,,1.3
2024,1,Ba Ria - Vung Tau,cassava,annual,5.4,,130.3
2024,1,Ba Ria - Vung Tau,groundnut,annual,1.006,,1.509
2024,1,Ba Ria - Vung Tau,maize,annual,6.1,59.0,35.9
2024,1,Ba Ria - Vung Tau,rice,main_rainy,8.5,63.6,54.3
2024,1,Ba Ria - Vung Tau,rice,summer_autumn_fall,8.1,60.4,48.9
2024,1,Ba Ria - Vung Tau,rice,winter_spring,7.1,66.6,47.2
2024,1,Ba Ria - Vung Tau,sugarcane,annual,0.34,,15.7
2024,1,Ba Ria - Vung Tau,sweet_potato,annual,0.0434,,0.2
2024,1,Bac Giang,cassava,annual,1.0,,15.2
2024,1,Bac Giang,groundnut,annual,7.499,,19.65
2024,1,Bac Giang,maize,annual,10.8,40.2,43.5
2024,1,Bac Giang,rice,main_rainy,48.5,44.4,215.2
2024,1,Bac Giang,rice,winter_spring,46.3,60.6,280.5
2024,1,Bac Giang,sugarcane,annual,0.148,,5.8
2024,1,Bac Giang,sweet_potato,annual,3.5409,,40.2
2024,1,Bac Kan,cassava,annual,0.3,,3.3
2024,1,Bac Kan,groundnut,annual,0.58,,1.055
2024,1,Bac Kan,maize,annual,13.9,42.4,58.9
2024,1,Bac Kan,rice,main_rainy,14.0,46.7,65.1
2024,1,Bac Kan,rice,winter_spring,8.4,56.7,47.4
2024,1,Bac Kan,sugarcane,annual,0.094,,3.8
2024,1,Bac Kan,sweet_potato,annual,0.4225,,2.3
2024,1,Bac Lieu,maize,annual,0.3,60.0,1.6
2024,1,Bac Lieu,rice,main_rainy,46.9,62.6,293.4
2024,1,Bac Lieu,rice,summer_autumn_fall,99.7,62.6,623.9
2024,1,Bac Lieu,rice,winter_spring,45.0,77.6,349.4
2024,1,Bac Lieu,sugarcane,annual,0.215,,17.0
2024,1,Bac Lieu,sweet_potato,annual,0.204,,1.4
2024,1,Bac Ninh,groundnut,annual,0.459,,1.058
2024,1,Bac Ninh,maize,annual,1.0,46.9,4.7
2024,1,Bac Ninh,rice,main_rainy,28.6,51.1,146.2
2024,1,Bac Ninh,rice,winter_spring,28.9,67.0,193.6
2024,1,Bac Ninh,sugarcane,annual,0.009,,0.3
2024,1,Bac Ninh,sweet_potato,annual,0.1656,,2.0
2024,1,Ben Tre,groundnut,annual,0.129,,0.429
2024,1,Ben Tre,maize,annual,0.1,41.7,0.5
2024,1,Ben Tre,rice,main_rainy,4.9,42.7,20.9
2024,1,Ben Tre,rice,summer_autumn_fall,8.8,44.9,39.7
2024,1,Ben Tre,rice,winter_spring,0.8,50.9,3.9
2024,1,Ben Tre,sugarcane,annual,0.004,,0.3
2024,1,Ben Tre,sweet_potato,annual,0.0405,,0.4
2024,1,Binh Dinh,cassava,annual,9.4,,265.3
2024,1,Binh Dinh,groundnut,annual,11.817,,48.243
2024,1,Binh Dinh,maize,annual,8.7,63.6,55.5
2024,1,Binh Dinh,rice,main_rainy,4.5,48.3,21.8
2024,1,Binh Dinh,rice,summer_autumn_fall,41.1,69.0,283.2
2024,1,Binh Dinh,rice,winter_spring,46.8,73.4,343.2
2024,1,Binh Dinh,sugarcane,annual,0.229,,12.4
2024,1,Binh Dinh,sweet_potato,annual,0.1687,,1.0
2024,1,Binh Duong,cassava,annual,3.9,,76.0
2024,1,Binh Duong,groundnut,annual,0.337,,0.518
2024,1,Binh Duong,maize,annual,0.3,21.8,0.7
2024,1,Binh Duong,rice,main_rainy,2.4,43.1,10.4
2024,1,Binh Duong,rice,summer_autumn_fall,1.1,39.8,4.4
2024,1,Binh Duong,rice,winter_spring,1.8,52.0,9.3
2024,1,Binh Duong,sugarcane,annual,0.354,,13.9
2024,1,Binh Duong,sweet_potato,annual,0.137,,1.0
2024,1,Binh Phuoc,cassava,annual,5.2,,113.8
2024,1,Binh Phuoc,groundnut,annual,0.093,,0.091
2024,1,Binh Phuoc,maize,annual,2.5,38.1,9.6
2024,1,Binh Phuoc,rice,main_rainy,7.9,41.3,32.6
2024,1,Binh Phuoc,rice,winter_spring,2.9,41.1,11.9
2024,1,Binh Phuoc,sugarcane,annual,0.127,,3.3
2024,1,Binh Phuoc,sweet_potato,annual,0.1867,,1.2
2024,1,Binh Thuan,cassava,annual,25.7,,523.1
2024,1,Binh Thuan,groundnut,annual,5.072,,9.807
2024,1,Binh Thuan,maize,annual,13.8,65.4,90.1
2024,1,Binh Thuan,rice,main_rainy,44.3,59.3,262.4
2024,1,Binh Thuan,rice,summer_autumn_fall,42.8,60.5,258.7
2024,1,Binh Thuan,rice,winter_spring,40.0,67.8,271.0
2024,1,Binh Thuan,sugarcane,annual,0.748,,29.8
2024,1,Binh Thuan,sweet_potato,annual,0.493,,3.3
2024,1,Ca Mau,maize,annual,0.7,51.3,3.5
2024,1,Ca Mau,rice,main_rainy,42.9,41.8,179.3
2024,1,Ca Mau,rice,summer_autumn_fall,35.2,50.2,177.0
2024,1,Ca Mau,rice,winter_spring,35.2,61.7,217.4
2024,1,Ca Mau,sugarcane,annual,0.243,,11.1
2024,1,Ca Mau,sweet_potato,annual,0.1414,,0.7
2024,1,Can Tho,groundnut,annual,0.033,,0.059
2024,1,Can Tho,maize,annual,1.0,58.6,5.8
2024,1,Can Tho,rice,main_rainy,,,
2024,1,Can Tho,rice,summer_autumn_fall,139.8,56.7,793.2
2024,1,Can Tho,rice,winter_spring,72.8,75.0,545.9
2024,1,Can Tho,sweet_potato,annual,0.0453,,0.6
2024,1,Cao Bang,cassava,annual,4.0,,59.3
2024,1,Cao Bang,groundnut,annual,1.59,,2.258
2024,1,Cao Bang,maize,annual,40.6,36.4,147.8
2024,1,Cao Bang,rice,main_rainy,26.6,44.0,117.1
2024,1,Cao Bang,rice,winter_spring,3.7,51.3,18.8
2024,1,Cao Bang,sugarcane,annual,2.856,,189.9
2024,1,Cao Bang,sweet_potato,annual,0.7951,,6.4
2024,1,Da Nang,groundnut,annual,0.266,,0.615
2024,1,Da Nang,maize,annual,0.1,64.5,0.7
2024,1,Da Nang,rice,main_rainy,2.1,67.8,14.5
2024,1,Da Nang,rice,summer_autumn_fall,,,
2024,1,Da Nang,rice,winter_spring,2.4,69.1,16.7
2024,1,Da Nang,sugarcane,annual,0.109,,10.4
2024,1,Da Nang,sweet_potato,annual,0.102,,0.9
2024,1,Dak Lak,cassava,annual,42.2,,1081.8
2024,1,Dak Lak,groundnut,annual,4.757,,8.465
2024,1,Dak Lak,maize,annual,78.6,65.3,513.3
2024,1,Dak Lak,rice,main_rainy,70.2,67.7,475.0
2024,1,Dak Lak,rice,winter_spring,47.5,77.9,369.7
2024,1,Dak Lak,sugarcane,annual,14.347,,1039.0
2024,1,Dak Lak,sweet_potato,annual,5.8809,,117.9
2024,1,Dak Nong,cassava,annual,3.7,,70.5
2024,1,Dak Nong,groundnut,annual,2.787,,7.841
2024,1,Dak Nong,maize,annual,38.2,68.5,261.6
2024,1,Dak Nong,rice,main_rainy,8.0,64.2,51.2
2024,1,Dak Nong,rice,winter_spring,5.1,64.1,32.5
2024,1,Dak Nong,sugarcane,annual,0.094,,6.0
2024,1,Dak Nong,sweet_potato,annual,5.209,,80.5
2024,1,Dien Bien,cassava,annual,16.8,,157.4
2024,1,Dien Bien,groundnut,annual,1.047,,1.447
2024,1,Dien Bien,maize,annual,24.9,31.3,77.7
2024,1,Dien Bien,rice,main_rainy,44.8,33.7,150.9
