province_name,year,commodity,season,area_thousand_ha,yield_ta_per_ha,production_thousand_tonnes,avg_temperature,min_temperature,max_temperature,surface_temperature,wet_bulb_temperature,precipitation,solar_radiation,relative_humidity,wind_speed,surface_pressure,latitude_center,longitude_center,latitude_min,longitude_min,latitude_max,longitude_max,surface_elevation,avg_ndvi,soil_ph_level,soil_organic_carbon,soil_nitrogen_content,soil_sand_ratio,soil_clay_ratio
Nam Dinh,2021,groundnut,annual,4.577,45.7308,20.931,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nam Dinh,2021,maize,annual,2.9,51.9,15.1,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nam Dinh,2021,rice,main_rainy,73.1,52.0,380.2,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nam Dinh,2021,rice,winter_spring,71.8,69.5,499.0,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nam Dinh,2021,sugarcane,annual,0.076,315.7895,2.4,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nam Dinh,2021,sweet_potato,annual,1.033,121.9748,12.6,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.1841662,106.301384,19.4900489,105.9239975,20.4991935,106.9523782,5.0,0.4384,6.0,2.04,0.1384,28.8,34.7
Nghe An,2021,cassava,annual,13.7,235.1095,322.1,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,groundnut,annual,12.212,27.4697,33.546,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,maize,annual,45.7,45.4,207.8,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,rice,main_rainy,25.9,36.8,95.3,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,rice,summer_autumn_fall,61.8,51.4,318.0,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,rice,winter_spring,91.7,68.7,629.9,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,sugarcane,annual,18.805,599.3087,1127.0,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Nghe An,2021,sweet_potato,annual,3.442,70.5985,24.3,24.42,8.84,34.58,24.626153846153844,23.004615384615384,6.475384615384616,14.753846153846156,84.77461538461537,2.7253846153846157,100.69384615384617,19.0432849,105.4428726,18.5521172,103.8745552,20.0023505,106.2645068,17.0,0.5183,6.2,1.35,0.0957,34.7,33.0
Ninh Binh,2021,groundnut,annual,2.652,28.4729,7.551,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2021,maize,annual,4.8,37.6,18.1,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2021,rice,main_rainy,31.8,54.5,173.2,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2021,rice,winter_spring,39.9,66.8,266.8,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2021,sugarcane,annual,0.495,650.5051,32.2,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Binh,2021,sweet_potato,annual,0.669,98.6547,6.6,24.588461538461537,10.01,33.49,25.02230769230769,23.142307692307693,5.701538461538462,14.447692307692307,84.29076923076923,3.623076923076923,101.02846153846151,20.041718,106.0977183,20.2371142,105.9696207,20.2471142,105.9796207,5.0,0.4287,5.9,1.71,0.1753,28.6,34.5
Ninh Thuan,2021,groundnut,annual,0.774,14.3928,1.114,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,maize,annual,11.4,45.4,51.9,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,rice,main_rainy,12.2,53.6,65.4,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,rice,summer_autumn_fall,14.6,62.2,90.4,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,rice,winter_spring,17.4,68.1,118.5,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,sugarcane,annual,2.123,562.8827,119.5,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Ninh Thuan,2021,sweet_potato,annual,0.215,144.186,3.1,24.49846153846154,15.41,31.76,24.754615384615384,23.133846153846157,6.03,18.893846153846155,85.70923076923077,2.279230769230769,97.15153846153846,11.7297058,108.7397452,10.7630844,108.5514745,12.1647836,109.5373734,117.0,0.5191,6.3,1.26,0.1364,40.9,31.4
Phu Tho,2021,cassava,annual,5.6,155.0,86.8,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,groundnut,annual,3.302,21.8867,7.227,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,maize,annual,17.0,49.0,83.1,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,rice,main_rainy,24.1,53.4,128.6,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,rice,winter_spring,36.1,62.0,223.6,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,sugarcane,annual,0.156,576.9231,9.0,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Tho,2021,sweet_potato,annual,0.939,71.3525,6.7,23.343846153846155,3.89,36.69,23.254615384615384,21.606923076923074,5.042307692307692,13.71923076923077,82.0776923076923,1.2999999999999998,98.92461538461538,21.4492664,105.0753645,21.3639734,105.1756864,21.464687,105.284936,22.0,0.419,5.7,1.99,0.1728,21.7,32.6
Phu Yen,2021,cassava,annual,29.7,226.229,671.9,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,groundnut,annual,0.459,23.9869,1.101,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,maize,annual,4.2,48.5,20.3,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,rice,main_rainy,4.0,39.3,15.7,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,rice,summer_autumn_fall,24.6,68.2,167.5,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,rice,winter_spring,26.6,77.8,207.1,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,sugarcane,annual,21.369,629.978,1346.2,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Phu Yen,2021,sweet_potato,annual,0.084,95.2381,0.8,26.654615384615383,19.12,33.18,27.274615384615384,24.96076923076923,7.646923076923077,18.05461538461538,81.97692307692309,4.075384615384616,100.1923076923077,13.1958397,109.2812606,12.7047957,108.6725383,13.695333,109.6665477,4.0,0.5409,6.1,4.66,0.2258,30.8,36.0
Quang Binh,2021,cassava,annual,6.6,182.5758,120.5,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,groundnut,annual,4.151,24.3845,10.122,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,maize,annual,4.7,61.1,28.8,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,rice,main_rainy,0.5,10.0,0.5,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,rice,summer_autumn_fall,23.6,43.4,102.4,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,rice,winter_spring,29.6,64.2,190.1,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,sugarcane,annual,0.181,204.4199,3.7,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Binh,2021,sweet_potato,annual,2.998,79.0527,23.7,24.47846153846154,11.57,34.66,24.50153846153846,23.254615384615384,7.645384615384615,14.683076923076923,86.83,2.306923076923077,99.3153846153846,17.2230832,106.8091379,16.9210249,105.6076748,18.1315832,107.2961151,3.0,0.4066,5.8286,2.4687,0.23,32.1503,34.4704
Quang Nam,2021,cassava,annual,9.3,172.9032,160.8,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,groundnut,annual,9.522,26.172,24.921,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,maize,annual,11.7,48.4,56.5,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,rice,main_rainy,41.1,50.1,205.9,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,rice,winter_spring,41.5,61.7,256.4,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,sugarcane,annual,0.318,339.6226,10.8,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Nam,2021,sweet_potato,annual,2.2,74.0909,16.3,25.232307692307693,13.13,36.13,25.41,23.727692307692305,9.34153846153846,16.173846153846153,84.29461538461538,2.025384615384615,99.26615384615386,15.8477203,107.9678616,11.9536573,108.4305603,11.9537573,108.4306603,14.0,0.4568,6.1,2.77,0.184,38.6,30.7
Quang Ngai,2021,cassava,annual,17.1,180.8772,309.3,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,groundnut,annual,6.119,24.1232,14.761,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,maize,annual,10.2,57.6,58.9,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,rice,main_rainy,1.1,21.8,2.4,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,rice,summer_autumn_fall,34.0,57.8,196.2,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,rice,winter_spring,38.0,63.9,243.0,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,sugarcane,annual,0.413,581.1138,24.0,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ngai,2021,sweet_potato,annual,0.226,75.2212,1.7,24.81692307692308,13.02,35.7,24.91846153846154,23.38,13.026923076923076,16.97230769230769,85.38000000000001,1.2407692307692306,98.22384615384615,14.9481932,108.8948599,15.1159627,108.7763826,15.1259627,108.7863826,3.0,0.4846,6.3,2.95,0.2806,35.8,30.7
Quang Ninh,2021,groundnut,annual,2.053,19.4496,3.993,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2021,maize,annual,5.6,41.9,23.4,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2021,rice,main_rainy,23.1,49.4,114.1,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2021,rice,winter_spring,15.4,55.7,85.7,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2021,sugarcane,annual,0.368,538.0435,19.8,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Ninh,2021,sweet_potato,annual,2.882,66.6204,19.2,23.70615384615385,3.27,36.03,23.77076923076923,22.124615384615385,4.9338461538461535,13.395384615384614,83.39230769230768,2.1923076923076925,100.84538461538462,21.0907772,106.5288951,20.4645656,106.439154,21.6635306,108.2086111,8.0,0.3975,6.3,2.21,0.1362,25.5,36.8
Quang Tri,2021,cassava,annual,12.4,160.5645,199.1,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,groundnut,annual,3.289,23.5786,7.755,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,maize,annual,4.4,34.4,15.1,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,rice,main_rainy,1.7,10.6,1.8,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,rice,summer_autumn_fall,22.6,52.8,119.3,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,rice,winter_spring,25.9,61.0,158.2,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,sugarcane,annual,0.032,312.5,1.0,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Quang Tri,2021,sweet_potato,annual,1.512,81.3492,12.3,24.87230769230769,12.92,34.37,24.943076923076923,23.48538461538461,8.433076923076923,15.666153846153843,85.20846153846153,2.6184615384615384,99.16307692307691,16.6766859,107.2782769,16.3021941,105.6076748,18.1315832,107.6919676,3.0,0.5118,5.9845,2.25,0.229,26.8271,36.1006
Soc Trang,2021,groundnut,annual,0.14,26.7857,0.375,27.26692307692308,21.62,34.4,28.032307692307693,25.60076923076923,5.655384615384615,17.49153846153846,82.42384615384616,4.196153846153846,100.93769230769232,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2021,maize,annual,2.3,43.5,10.0,27.26692307692308,21.62,34.4,28.032307692307693,25.60076923076923,5.655384615384615,17.49153846153846,82.42384615384616,4.196153846153846,100.93769230769232,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
Soc Trang,2021,rice,main_rainy,11.3,50.5,57.1,27.26692307692308,21.62,34.4,28.032307692307693,25.60076923076923,5.655384615384615,17.49153846153846,82.42384615384616,4.196153846153846,100.93769230769232,9.5661106,105.9868384,8.702505,105.5440061,9.9380667,106.4538443,1.0,0.5026,6.0,2.35,0.3102,31.2,35.4
